date,record_time,player,map,record_type,segment,evidence,evidence_source,run_time,split,improvement,demo_id,steam_id64,steam_id,steam_candidates
2020-12-06,12:08.19,Zen,jump_fayte_final,WR,Map,record,first_record,,,,1438596,76561198152759309,[U:1:192493581],
2020-12-06,01:26.98,Zen,jump_fayte_final,WR,Bonus 2,record,zone_first,,,,1438596,76561198152759309,[U:1:192493581],
2020-12-06,01:24.55,Bonzi,jump_fayte_final,WR,Bonus 2,record,zone_record,,-00:02.43,,1438596,76561198175838507,[U:1:215572779],
2020-12-06,03:57.21,IzzyHoP,jump_fayte_final,WR,Map,record,map_record,,-01:00.93,,1438596,76561197995927883,[U:1:35662155],
2020-12-06,03:00.25,IzzyHoP,jump_fayte_final,WR,Map,record,map_record,,-00:56.95,00:56.95,1438596,76561197995927883,[U:1:35662155],
2020-12-06,02:40.09,IzzyHoP,jump_fayte_final,WR,Map,record,map_record,,-00:20.16,00:20.16,1438596,76561197995927883,[U:1:35662155],
2020-12-06,06:40.83,Salty,jump_fayte_final,WR,Map,record,map_record,,-05:27.36,,1438598,76561198070497462,[U:1:110231734],
2020-12-06,00:34.60,Meti,jump_fayte_final,WR,Bonus 2,record,zone_record,,-00:49.95,,1438598,76561198096749316,[U:1:136483588],
2020-12-06,04:58.14,Salty,jump_fayte_final,WR,Map,record,map_record,,-01:42.69,01:42.69,1438598,76561198070497462,[U:1:110231734],
2020-12-06,00:24.84,Meti,jump_fayte_final,WR,Bonus 2,record,zone_record,,-00:09.76,00:09.76,1438598,76561198096749316,[U:1:136483588],
2020-12-06,00:21.31,Meti,jump_fayte_final,WR,Bonus 2,record,zone_record,,-00:03.52,00:03.52,1438598,76561198096749316,[U:1:136483588],
2020-12-06,00:20.04,Meti,jump_fayte_final,WR,Bonus 2,record,zone_record,,-00:01.27,00:01.27,1438598,76561198096749316,[U:1:136483588],
2020-12-06,00:18.45,riot,jump_fayte_final,WR,Bonus 2,record,zone_record,,-00:01.59,,1438668,76561198065169685,[U:1:104903957],
2020-12-06,00:04.35,Makly,jump_fayte_final,WR,Bonus 1,record,zone_record,,-00:00.46,,1438688,76561197976761681,[U:1:16495953],
2020-12-06,00:04.32,Makly,jump_fayte_final,WR,Bonus 1,record,zone_record,,-00:00.03,00:00.03,1438688,76561197976761681,[U:1:16495953],
2020-12-06,00:04.23,Makly,jump_fayte_final,WR,Bonus 1,record,zone_record,,-00:00.09,00:00.09,1438688,76561197976761681,[U:1:16495953],
2020-12-06,00:04.14,Makly,jump_fayte_final,WR,Bonus 1,record,zone_record,,-00:00.09,00:00.09,1438688,76561197976761681,[U:1:16495953],
2020-12-06,00:09.81,maxxy,jump_fayte_final,WR,Bonus 2,record,zone_record,,-00:08.64,,1439201,76561198083235528,[U:1:122969800],
2020-12-06,00:04.05,Voyager,jump_fayte_final,WR,Bonus 1,record,zone_record,,-00:00.75,00:00.75,1439201,76561198073172510,[U:1:112906782],
