date,record_time,player,map,record_type,segment,evidence,evidence_source,run_time,split,improvement,demo_id,steam_id64,steam_id,steam_candidates
2021-05-14,02:59.85,ir_-oh (differen,jump_nova_a8,WR,Map,record,first_record,,,,1588622,,,
2021-05-14,01:37.33,maxxy,jump_nova_a8,WR,Map,record,map_record,,-01:22.51,,1588622,76561198083235528,[U:1:122969800],
2021-05-14,03:13.48,JPBGamer,jump_nova_a8,WR,Bonus 1,record,zone_first,,,,1588622,76561198172573209,[U:1:212307481],
2021-05-14,01:30.18,wrath,jump_nova_a8,WR,Map,record,map_record,,-01:08.58,01:08.58,1588622,76561198102462417,[U:1:142196689],
2021-05-14,03:12.12,maxxy,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:01.36,,1588622,76561198083235528,[U:1:122969800],
2021-05-14,01:21.57,JPBGamer,jump_nova_a8,WR,Map,record,map_record,,-00:18.01,00:18.01,1588622,76561198172573209,[U:1:212307481],
2021-05-14,01:42.82,maxxy,jump_nova_a8,WR,Bonus 2,record,zone_first,,,,1588622,76561198083235528,[U:1:122969800],
2021-05-14,01:10.38,ADJ -bh,jump_nova_a8,WR,Map,record,map_record,,-00:11.19,00:26.50,1588622,76561198046155437,[U:1:85889709],
2021-05-14,01:24.18,nevos,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:10.36,,1588622,76561198133103832,[U:1:172838104],
2021-05-14,01:06.00,JPBGamer,jump_nova_a8,WR,Map,record,map_record,,-00:06.42,00:06.42,1588622,76561198172573209,[U:1:212307481],
2021-05-14,01:03.97,ADJ -bh,jump_nova_a8,WR,Map,record,map_record,,-00:02.02,00:06.40,1588622,76561198046155437,[U:1:85889709],
2021-05-14,02:12.03,JPBGamer,jump_nova_a8,WR,Bonus 1,record,zone_record,,-01:01.45,01:01.45,1588622,76561198172573209,[U:1:212307481],
2021-05-14,01:03.00,JPBGamer,jump_nova_a8,WR,Map,record,map_record,,-00:03.00,00:03.00,1588622,76561198172573209,[U:1:212307481],
2021-05-14,01:01.30,ADJ -bh,jump_nova_a8,WR,Map,record,map_record,,-00:01.69,00:02.67,1588622,76561198046155437,[U:1:85889709],
2021-05-14,02:09.55,hamburger moment,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:28.47,00:28.47,1588622,,,
2021-05-14,01:00.87,JPBGamer,jump_nova_a8,WR,Map,record,map_record,,-00:00.43,00:02.13,1588622,76561198172573209,[U:1:212307481],
2021-05-14,00:58.15,nevos,jump_nova_a8,WR,Map,record,map_record,,-00:02.71,00:42.30,1588622,76561198133103832,[U:1:172838104],
2021-05-14,00:57.52,ADJ -bh,jump_nova_a8,WR,Map,record,map_record,,-00:00.63,00:03.78,1588622,76561198046155437,[U:1:85889709],
2021-05-14,00:56.95,nevos,jump_nova_a8,WR,Map,record,map_record,,-00:00.57,00:01.20,1588622,76561198133103832,[U:1:172838104],
2021-05-14,01:19.53,pena,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.45,,1588622,76561198079017033,[U:1:118751305],
2021-05-14,01:18.58,pena,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.94,00:00.94,1588622,76561198079017033,[U:1:118751305],
2021-05-14,00:55.57,nevos,jump_nova_a8,WR,Map,record,map_record,,-00:01.38,00:01.38,1588622,76561198133103832,[U:1:172838104],
2021-05-14,01:18.16,Gnaisse,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:02.59,00:02.59,1588622,76561198010560642,[U:1:50294914],
2021-05-14,01:23.37,hamburger moment,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:46.18,00:46.18,1588622,,,
2021-05-14,01:10.87,hamburger moment,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:12.49,00:12.49,1588622,,,
2021-05-14,01:17.97,pena,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.61,00:00.61,1588622,76561198079017033,[U:1:118751305],
2021-05-14,01:17.89,Gnaisse,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.27,00:00.27,1588622,76561198010560642,[U:1:50294914],
2021-05-14,01:17.04,Gnaisse,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.85,00:00.85,1588622,76561198010560642,[U:1:50294914],
2021-05-14,00:49.20,maxxy,jump_nova_a8,WR,Map,record,map_record,,-00:00.40,00:43.29,1588622,76561198083235528,[U:1:122969800],
2021-05-14,00:45.78,maxxy,jump_nova_a8,WR,Map,record,map_record,,-00:02.62,00:03.42,1588622,76561198083235528,[U:1:122969800],
2021-05-14,01:16.53,Gnaisse,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.51,00:00.51,1588622,76561198010560642,[U:1:50294914],
2021-05-14,00:45.19,maxxy,jump_nova_a8,WR,Map,record,map_record,,-00:00.58,00:00.58,1588622,76561198083235528,[U:1:122969800],
2021-05-14,01:07.99,tomato tom,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:02.88,00:11.28,1588624,76561198120374593,[U:1:160108865],
2021-05-14,00:56.46,tomato tom,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:11.53,00:11.53,1588624,76561198120374593,[U:1:160108865],
2021-05-15,01:15.61,sleepy,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.91,00:01.08,1588685,76561198083816511,[U:1:123550783],
2021-05-15,01:15.25,sleepy,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.36,00:00.36,1588685,76561198083816511,[U:1:123550783],
2021-05-15,01:14.13,sleepy,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:01.12,00:01.12,1588685,76561198083816511,[U:1:123550783],
2021-05-15,00:44.64,maxxy,jump_nova_a8,WR,Map,record,map_record,,-00:00.55,00:00.55,1589001,76561198083235528,[U:1:122969800],
2021-05-15,00:43.83,maxxy,jump_nova_a8,WR,Map,record,map_record,,-00:00.81,00:00.81,1589001,76561198083235528,[U:1:122969800],
2021-05-15,01:18.81,maxxy,jump_nova_a8,WR,Bonus 3,record,zone_first,,,,1589013,76561198083235528,[U:1:122969800],
2021-05-15,00:08.97,arcade,jump_nova_a8,WR,Bonus 3,record,zone_record,,-01:09.84,,1589013,76561198047636129,[U:1:87370401],
2021-05-15,00:08.44,arcade,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.52,00:00.52,1589013,76561198047636129,[U:1:87370401],
2021-05-15,01:08.55,maxxy,jump_nova_a8,WR,Bonus 4,record,zone_first,,,,1589013,76561198083235528,[U:1:122969800],
2021-05-15,00:55.93,arcade,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:12.61,,1589013,76561198047636129,[U:1:87370401],
2021-05-15,00:48.04,arcade,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:07.89,00:07.89,1589013,76561198047636129,[U:1:87370401],
2021-05-15,00:41.31,arcade,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:06.73,00:06.73,1589013,76561198047636129,[U:1:87370401],
2021-05-15,00:37.03,arcade,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:04.27,00:04.27,1589013,76561198047636129,[U:1:87370401],
2021-05-15,00:33.34,arcade,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:03.69,00:03.69,1589013,76561198047636129,[U:1:87370401],
2021-05-15,00:29.58,arcade,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:03.76,00:03.76,1589013,76561198047636129,[U:1:87370401],
2021-05-15,00:08.23,arcade,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.21,00:00.21,1589013,76561198047636129,[U:1:87370401],
2021-05-15,00:08.19,Vannes,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.04,00:00.04,1589013,76561198149289770,[U:1:189024042],
2021-05-15,00:07.95,Vannes,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.24,00:00.24,1589013,76561198149289770,[U:1:189024042],
2021-05-15,00:07.92,Vannes,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.03,00:00.03,1589013,76561198149289770,[U:1:189024042],
2021-05-15,00:25.29,Keen,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:04.29,,1589013,76561198112342283,[U:1:152076555],
2021-05-15,00:21.16,Keen,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:04.12,00:04.12,1589013,76561198112342283,[U:1:152076555],
2021-05-15,00:19.44,Keen,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:01.72,00:01.72,1589013,76561198112342283,[U:1:152076555],
2021-05-15,00:07.74,jump_detached my,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.18,,1589013,,,
2021-05-16,00:07.72,IV,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.07,00:00.07,1589406,76561198036170813,[U:1:75905085],
2021-05-16,00:07.36,riot,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.36,00:01.12,1589542,76561198065169685,[U:1:104903957],
2021-05-16,00:51.07,Stev,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:05.38,00:31.86,1589542,76561198063901478,[U:1:103635750],
2021-05-16,00:50.08,riot,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:00.99,00:19.50,1589542,76561198065169685,[U:1:104903957],
2021-05-16,00:07.26,Stev,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.10,00:00.42,1589542,76561198063901478,[U:1:103635750],
2021-05-16,00:07.09,IV,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.28,00:00.28,1590071,76561198036170813,[U:1:75905085],
2021-05-16,00:18.31,IV,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:01.50,00:01.50,1590071,76561198036170813,[U:1:75905085],
2021-05-17,00:15.72,Drop a Gear and,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:00.19,00:00.19,1590275,,,
2021-05-23,00:06.99,IV,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.10,00:00.10,1595369,76561198036170813,[U:1:75905085],
2021-06-02,01:13.81,♥ Banny Hollow,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.66,00:00.66,1603356,,,
2021-06-14,01:12.96,gigachad,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.94,00:00.94,1612849,76561198085269924,[U:1:125004196],
2021-09-12,00:15.37,Meti,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:00.34,00:29.50,1703342,76561198096749316,[U:1:136483588],
2021-11-18,01:12.55,gigachad,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.40,00:00.40,1770026,76561198085269924,[U:1:125004196],
2022-12-05,00:15.34,makly,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:00.03,00:01.12,2137659,76561197976761681,[U:1:16495953],
2022-12-05,00:15.12,makly,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:00.22,00:00.22,2137659,76561197976761681,[U:1:16495953],
2022-12-05,00:14.47,makly,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:00.64,00:00.64,2137659,76561197976761681,[U:1:16495953],
2023-01-24,00:49.63,spidda,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:02.85,00:02.85,2191550,76561198057436685,[U:1:97170957],
2023-01-24,00:47.56,spidda,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:02.07,00:02.07,2191550,76561198057436685,[U:1:97170957],
2023-09-26,00:14.08,makly,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:01.06,00:01.06,2519326,76561197976761681,[U:1:16495953],
2023-10-31,00:43.32,newjuls,jump_nova_a8,WR,Map,record,map_record,,-00:00.51,00:00.52,2570980,76561198396018338,[U:1:435752610],
2024-04-21,00:46.98,Helmi. -CC,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:00.58,01:03.87,2823500,76561198201985399,[U:1:241719671],
2024-04-21,00:39.58,Helmi. -CC,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:07.39,00:07.39,2823500,76561198201985399,[U:1:241719671],
2024-06-14,00:14.02,nikita@gosuslugi,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:00.24,00:00.24,2903910,,,
2024-06-22,00:13.06,makly,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:00.96,00:01.02,2915728,76561197976761681,[U:1:16495953],
2024-07-03,00:42.40,rintincan,jump_nova_a8,WR,Map,record,map_record,,-00:00.91,00:02.40,2931532,76561198124772544,[U:1:164506816],
2024-07-03,00:42.07,newjuls,jump_nova_a8,WR,Map,record,map_record,,-00:00.33,00:00.78,2932755,76561198396018338,[U:1:435752610],
2024-07-03,00:41.68,newjuls,jump_nova_a8,WR,Map,record,map_record,,-00:00.39,00:00.39,2932755,76561198396018338,[U:1:435752610],
2024-10-12,00:13.02,nikita@gosuslugi,jump_nova_a8,WR,Bonus 4,command,rank_command,,,,,,,
2024-10-12,00:38.14,asp,jump_nova_a8,WR,Bonus 1,record,zone_record,,-00:06.84,00:06.84,3080948,76561198972493160,[U:1:1012227432],
2025-01-10,01:12.33,Cryptical,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.22,00:00.49,3213197,76561198183308917,[U:1:223043189],
2025-06-18,00:06.75,th14 marisaB lif,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.32,00:00.32,3367382,,,
2025-06-18,00:06.64,th14 marisaB lif,jump_nova_a8,WR,Bonus 3,record,zone_record,,-01:07.95,00:00.10,3367382,,,
2025-10-27,00:11.32,₍ᐢᐢ₎. us,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:01.70,00:09.42,3551793,,,
2025-10-27,00:06.60,ragebait pov:,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.03,00:00.24,3551793,76561198366368448,[U:1:406102720],
2025-10-28,00:10.52,₍ᐢᐢ₎. us,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:00.50,00:00.81,3552968,,,
2025-10-28,00:06.26,₍ᐢᐢ₎. us,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.32,00:03.40,3552968,,,
2025-10-29,00:10.16,Akula9712 |The M,jump_nova_a8,WR,Bonus 4,record,zone_record,,-00:00.36,00:00.72,3553599,,,
2025-10-29,00:06.12,Akula6741 |The M,jump_nova_a8,WR,Bonus 3,record,zone_record,,-00:00.14,00:00.20,3553832,,,
2025-11-14,01:11.55,ssolle,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.24,00:00.24,3584362,76561198085269924,[U:1:125004196],
2025-12-17,01:11.48,th0masᴸ,jump_nova_a8,WR,Bonus 2,record,zone_record,,-00:00.63,00:00.63,3680205,76561199088165554,[U:1:1127899826],
