date,record_time,player,map,record_type,segment,evidence,evidence_source,run_time,split,improvement,demo_id,steam_id64,steam_id,steam_candidates
2018-07-16,04:47.93,Boshy,jump_composite,WR,Map,command,wr_command,,,,,76561198046601398,[U:1:86335670],
2019-04-02,00:12.34,Boshy,jump_composite,WR,Bonus 2,record,zone_record,,-00:01.17,00:01.42,929572,76561198046601398,[U:1:86335670],
2019-05-20,00:14.53,Boshy,jump_composite,WR,Bonus 3,record,zone_record,,-00:00.10,00:00.10,966997,76561198046601398,[U:1:86335670],
2019-07-01,03:43.27,kaptain,jump_composite,WR,Map,announcement,irc,,-01:04.66,,,,,
2019-08-23,00:06.38,Madeline,jump_composite,WR,Bonus 1,command,wr_command,,,,,,,
2021-06-29,00:14.19,IV,jump_composite,WR,Bonus 3,record,zone_record,,-00:00.36,00:00.36,1625303,76561198036170813,[U:1:75905085],
2023-07-28,00:11.32,Salty,jump_composite,WR,Bonus 2,record,zone_record,,-00:01.96,00:01.96,2426871,76561198070497462,[U:1:110231734],
2023-07-29,03:37.54,Meti,jump_composite,WR,Map,announcement,irc,,-00:07.51,,,76561198096749316,[U:1:136483588],
2023-09-13,03:36.24,x_ray2700,jump_composite,WR,Map,record,map_record,,-00:01.30,00:09.64,2500588,76561198979680671,[U:1:1019414943],
2024-03-10,00:05.73,フワちゃん,jump_composite,WR,Bonus 1,record,zone_record,,-00:00.45,00:00.58,2767969,,,
2025-08-05,00:09.44,th14 marisaB lif,jump_composite,WR,Bonus 2,record,zone_record,,-00:00.98,00:04.32,3436515,,,
2026-01-11,00:12.75,₍ᐢᐢ₎. us,jump_composite,WR,Bonus 3,record,zone_record,,-00:01.26,00:16.70,3711875,,,
2026-01-21,00:12.42,₍ᐢᐢ₎. us,jump_composite,WR,Bonus 3,record,zone_record,,-00:00.21,00:00.33,3724774,,,
2026-01-21,00:12.16,₍ᐢᐢ₎. us,jump_composite,WR,Bonus 3,record,zone_record,,-00:00.26,00:00.26,3724774,,,
2026-01-21,00:12.00,₍ᐢᐢ₎. us,jump_composite,WR,Bonus 3,record,zone_record,,-00:00.16,00:00.16,3724774,,,
