date,record_time,player,map,record_type,segment,evidence,evidence_source,run_time,split,improvement,demo_id,steam_id64,steam_id,steam_candidates
2014-07-11,00:16.33,Aurora -tt,jump_squared_b2,WR,Bonus 1,record,zone_record,,-00:00.01,,10323,76561198053067670,STEAM_0:0:46400971,
2014-07-11,05:29.33,Mr. Skeltal,jump_squared_b2,WR,Map,record,first_record,,,,10323,76561198045479800,STEAM_0:0:42607036,
2014-07-25,00:15.84,guyyst,jump_squared_b2,WR,Bonus 1,record,zone_record,,-00:00.49,00:01.85,12193,76561198041343262,STEAM_0:0:40538767,
2018-02-11,14:01.87,rmlsisdwcvumzsc,jump_squared_b2,WR,Map,record,map_record,,-08:17.54,,574154,76561198381207379,[U:1:420941651],
2019-02-25,16:41.68,twitch.tv/boshyt,jump_squared_b2,WR,Map,record,map_record,,-05:37.73,05:37.73,902164,,,
2021-03-12,00:14.10,seras,jump_squared_b2,WR,Bonus 1,record,zone_record,,-00:00.74,00:00.87,1533676,76561198070882254,[U:1:110616526],
2021-10-10,15:53.59,blademaster08,jump_squared_b2,WR,Map,record,map_record,,-02:53.67,02:53.67,1728201,76561198343592483,[U:1:383326755],
2023-03-01,12:55.06,SNG,jump_squared_b2,WR,Map,record,map_record,,-02:58.53,08:54.46,2228252,76561198040927024,[U:1:80661296],
2023-04-11,00:13.47,Helmi.,jump_squared_b2,WR,Bonus 1,record,zone_record,,-00:00.63,00:01.03,2270313,76561198201985399,[U:1:241719671],
2024-01-30,12:04.21,x_ray2700,jump_squared_b2,WR,Map,announcement,irc,,-00:50.85,,,,,
2024-02-18,11:56.61,zyaquix,jump_squared_b2,WR,Map,record,map_record,,-01:10.50,01:10.50,2737271,76561199068020903,[U:1:1107755175],
2024-11-11,00:13.38,век ВОЙН,jump_squared_b2,WR,Bonus 1,record,zone_record,,-00:00.01,00:00.01,3125745,,,
2024-11-11,00:13.35,₍ᐢᐢ₎. us,jump_squared_b2,WR,Bonus 1,record,zone_record,,-00:00.03,00:00.06,3125800,,,
2025-05-01,12:21.10,zyaquix,jump_squared_b2,WR,Map,record,map_record,,-00:22.42,,3300048,76561199068020903,[U:1:1107755175],
2025-12-11,11:46.46,nikita@gosuslugi,jump_squared_b2,WR,Map,record,map_record,,-00:57.08,00:57.08,3672208,,,
