date,record_time,player,map,record_type,segment,evidence,evidence_source,run_time,split,improvement,demo_id,steam_id64,steam_id,steam_candidates
2018-07-15,02:59.22,crocket | bg5.tf,jump_compound,WR,Map,command,wr_command,,,,,,,
2018-07-15,02:52.45,mesatech | bg5.t,jump_compound,WR,Map,record,map_record,,-00:06.76,00:14.26,707361,,,
2018-07-15,00:04.24,mesatech | bg5.t,jump_compound,WR,Bonus 1,record,zone_record,,-00:00.08,00:00.13,707361,,,
2019-02-01,00:04.18,Chlamydia,jump_compound,WR,Bonus 1,record,zone_record,,-00:00.11,00:00.11,881664,76561198066589108,[U:1:106323380],
2019-04-24,02:48.48,e,jump_compound,WR,Map,record,map_record,,-00:03.97,00:09.15,947751,76561198222006144,[U:1:261740416],
2019-12-28,00:04.11,Clair,jump_compound,WR,Bonus 1,record,zone_record,,-00:00.16,00:00.16,1134370,76561198066589108,[U:1:106323380],
2020-05-01,00:04.10,song,jump_compound,WR,Bonus 1,record,zone_record,,-00:00.00,00:00.07,1239071,76561198210286877,[U:1:250021149],
2020-06-16,02:48.43,twitch.tv/decept,jump_compound,WR,Map,record,map_record,,-00:00.04,01:00.79,1277052,,,
2020-06-16,02:43.02,ok guy,jump_compound,WR,Map,record,map_record,,-00:05.41,00:05.46,1277206,76561198222006144,[U:1:261740416],
2020-06-16,02:28.00,ok guy,jump_compound,WR,Map,record,map_record,,-00:15.01,00:15.01,1277206,76561198222006144,[U:1:261740416],
2021-05-18,00:04.06,song,jump_compound,WR,Bonus 1,record,zone_record,,-00:00.05,00:00.06,1591342,76561198210286877,[U:1:250021149],
2022-12-13,02:27.64,Rizzdolf the Riz,jump_compound,WR,Map,record,map_record,,-00:00.36,00:03.51,2146042,,,
2024-11-12,02:16.27,konichiwarts -tt,jump_compound,WR,Map,record,map_record,,-00:11.37,00:11.73,3126658,76561198222006144,[U:1:261740416],
