date,record_time,player,map,record_type,segment,evidence,evidence_source,run_time,split,improvement,demo_id,steam_id64,steam_id,steam_candidates
2014-11-25,05:30.57,Gebobus,jump_annex_v5,WR,Map,record,map_record,,-01:13.18,02:49.79,32944,76561198044263100,[U:1:83997372],
2014-11-29,01:26.54,guyyst,jump_annex_v5,WR,Course 1,record,zone_record,,-00:14.95,00:14.95,33752,76561198041343262,[U:1:81077534],
2014-11-29,03:02.68,guyyst,jump_annex_v5,WR,Course 2,record,zone_record,,-00:22.45,00:22.45,33752,76561198041343262,[U:1:81077534],
2014-11-29,04:30.85,guyyst,jump_annex_v5,WR,Map,record,map_record,,-00:59.71,01:24.13,33752,76561198041343262,[U:1:81077534],
2015-09-02,01:19.31,LessThanThree ti,jump_annex_v5,WR,Course 1,record,zone_record,,-00:07.12,00:07.12,135764,,,
2015-09-02,01:18.94,LessThanThree ti,jump_annex_v5,WR,Course 1,record,zone_record,,-00:00.37,00:00.37,135764,,,
2015-09-02,04:22.40,LessThanThree ti,jump_annex_v5,WR,Map,record,map_record,,-00:08.44,00:12.37,135764,,,
2019-08-09,03:55.36,Boshy,jump_annex_v5,WR,Map,command,wr_command,,,,,,,
2019-08-10,03:53.59,un gato,jump_annex_v5,WR,Map,record,map_record,,-00:01.76,00:33.49,1031236,76561198066351321,[U:1:106085593],
2019-08-10,01:07.84,un gato,jump_annex_v5,WR,Course 1,record,zone_record,,-00:02.40,00:05.74,1031236,76561198066351321,[U:1:106085593],
2019-08-10,01:06.20,Boshy,jump_annex_v5,WR,Course 1,record,zone_record,,-00:01.63,00:04.03,1031349,76561198046601398,[U:1:86335670],
2019-08-10,03:40.57,Boshy,jump_annex_v5,WR,Map,record,map_record,,-00:13.02,00:14.78,1031349,76561198046601398,[U:1:86335670],
2021-07-11,01:06.07,Betteroffx,jump_annex_v5,WR,Course 1,record,zone_record,,-00:00.13,00:00.31,1635525,76561198111359203,[U:1:151093475],
2021-07-11,01:05.83,Betteroffx,jump_annex_v5,WR,Course 1,record,zone_record,,-00:00.24,00:00.24,1635525,76561198111359203,[U:1:151093475],
2021-07-11,01:05.58,Betteroffx,jump_annex_v5,WR,Course 1,record,zone_record,,-00:00.25,00:00.25,1635525,76561198111359203,[U:1:151093475],
2021-07-11,02:27.40,Betteroffx,jump_annex_v5,WR,Course 2,record,zone_record,,-00:04.00,00:10.47,1635525,76561198111359203,[U:1:151093475],
2021-07-11,03:35.29,Betteroffx,jump_annex_v5,WR,Map,record,map_record,,-00:05.28,00:11.74,1635525,76561198111359203,[U:1:151093475],
2022-10-18,02:17.02,-15,jump_annex_v5,WR,Course 2,record,zone_record,,-00:10.06,00:10.06,2090565,76561198111359203,[U:1:151093475],
2023-06-25,01:05.56,Salty,jump_annex_v5,WR,Course 1,record,zone_record,,-00:00.01,00:01.65,2379368,76561198070497462,[U:1:110231734],
2023-07-22,02:01.57,Salty,jump_annex_v5,WR,Course 2,record,zone_record,,-00:15.45,00:31.71,2417798,76561198070497462,[U:1:110231734],
2023-07-25,01:04.24,Salty,jump_annex_v5,WR,Course 1,record,zone_record,,-00:01.32,00:01.32,2422754,76561198070497462,[U:1:110231734],
2023-08-09,03:31.56,Salty,jump_annex_v5,WR,Map,record,map_record,,-00:03.73,00:17.47,2444463,76561198070497462,[U:1:110231734],
2024-05-03,01:52.51,rizzlebizzle,jump_annex_v5,WR,Course 2,record,zone_record,,-00:09.06,00:11.35,2843181,76561198065169685,[U:1:104903957],
2024-05-03,01:47.11,rizzlebizzle,jump_annex_v5,WR,Course 2,record,zone_record,,-00:05.40,00:05.40,2843181,76561198065169685,[U:1:104903957],
2024-05-03,03:09.91,rizzlebizzle,jump_annex_v5,WR,Map,record,map_record,,-00:21.64,01:43.12,2843181,76561198065169685,[U:1:104903957],
2025-12-25,01:01.86,sammy -rng,jump_annex_v5,WR,Course 1,record,zone_record,,-00:00.54,00:00.62,3690991,76561199001307670,[U:1:1041041942],
2025-12-25,03:06.96,sammy -rng,jump_annex_v5,WR,Map,record,map_record,,-00:02.96,00:10.66,3690991,76561199001307670,[U:1:1041041942],
2025-12-26,01:01.80,on foe nem grave,jump_annex_v5,WR,Course 1,record,zone_record,,-00:00.60,00:00.60,3691705,,,
2025-12-26,01:01.42,sammy -rng,jump_annex_v5,WR,Course 1,record,zone_record,,-00:00.44,00:00.44,3692010,76561199001307670,[U:1:1041041942],
2025-12-26,00:59.42,sammy -rng,jump_annex_v5,WR,Course 1,record,zone_record,,-00:02.01,00:02.01,3692010,76561199001307670,[U:1:1041041942],
2025-12-26,01:45.56,sammy -rng,jump_annex_v5,WR,Course 2,record,zone_record,,-00:11.46,00:11.46,3692253,76561199001307670,[U:1:1041041942],
