date,record_time,player,map,record_type,segment,evidence,evidence_source,run_time,split,improvement,demo_id,steam_id64,steam_id,steam_candidates
2022-11-25,04:30.76,Kajasumthing,jump_attached3_final,WR,Map,command,wr_command,,,,,,,
2023-07-27,04:23.67,Waldo,jump_attached3_final,WR,Map,command,wr_command,,,,,76561198020256631,[U:1:59990903],
2023-07-27,00:45.64,Waldo,jump_attached3_final,WR,C4 - Wallpogo Calamity,record,zone_record,,-00:04.17,00:04.17,2425130,76561198020256631,[U:1:59990903],
2024-02-12,01:01.47,M4tty,jump_attached3_final,WR,Course 2,command,rank_command,,,,,,,
2024-02-20,00:50.88,penis mewing??,jump_attached3_final,WR,C1 - Wallpogo Despair,record,zone_record,,-00:00.96,00:01.27,2739742,76561198235977602,[U:1:275711874],
2024-02-23,00:54.82,vagina mewing,jump_attached3_final,WR,C2 - Wallpogo Torment,record,zone_record,,-00:06.63,00:06.63,2744833,76561198235977602,[U:1:275711874],
2024-02-29,00:40.95,vagina mewing,jump_attached3_final,WR,C3 - Wallpogo Agony,record,zone_record,,-00:01.23,00:01.56,2753449,76561198235977602,[U:1:275711874],
2024-03-31,00:45.60,syphilis,jump_attached3_final,WR,C4 - Wallpogo Calamity,record,zone_record,,-00:00.04,00:00.33,2797316,76561198235977602,[U:1:275711874],
2024-05-04,00:01.41,kratos,jump_attached3_final,WR,Bonus 2,command,rank_command,,,,,,,
2024-05-30,00:19.99,kjr,jump_attached3_final,WR,Bonus 4,command,rank_command,,,,,,,
2024-06-17,00:50.61,syphilis,jump_attached3_final,WR,C1 - Wallpogo Despair,record,zone_record,,-00:00.27,00:00.27,2907122,76561198235977602,[U:1:275711874],
2024-07-23,00:45.60,hole entrepreneu,jump_attached3_final,WR,Course 4,command,rank_command,,,,,,,
2024-08-24,00:54.82,hole entrepreneu,jump_attached3_final,WR,Course 2,command,wr_command,,,,,,,
