date,record_time,player,map,record_type,segment,evidence,evidence_source,run_time,split,improvement,demo_id,steam_id64,steam_id,steam_candidates
2018-05-01,00:04.97,Kawa,jump_triplepre_b8,WR,Bonus 3,record,zone_first,,,,637940,76561198066589108,[U:1:106323380],
2018-05-01,00:04.82,Kawa,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.15,00:00.15,637940,76561198066589108,[U:1:106323380],
2018-05-01,00:05.36,BAN OR BE BANNED,jump_triplepre_b8,WR,Bonus 2,record,zone_record,,-00:01.15,00:01.15,637940,76561198053562434,[U:1:93296706],
2018-05-01,00:02.50,Kawa,jump_triplepre_b8,WR,Bonus 1,command,wr_command,,,,,76561198066589108,[U:1:106323380],
2018-05-01,00:04.78,kab,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:01.54,00:01.54,637940,76561198258272074,[U:1:298006346],
2018-05-01,00:04.72,BAN OR BE BANNED,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.33,00:00.33,637940,76561198053562434,[U:1:93296706],
2018-05-01,00:03.98,BAN OR BE BANNED,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.73,00:00.73,637940,76561198053562434,[U:1:93296706],
2018-06-01,00:03.89,Boshy,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.08,00:00.12,665653,76561198046601398,[U:1:86335670],
2018-08-02,02:29.75,Steve,jump_triplepre_b8,WR,Map,record,map_record,,-00:00.81,00:02.25,723552,76561198063901478,[U:1:103635750],
2019-01-01,00:03.61,frooy,jump_triplepre_b8,WR,Bonus 1,record,zone_record,,-00:00.14,00:00.36,855549,76561198098124142,[U:1:137858414],
2019-02-27,02:22.87,twitch.tv/boshyt,jump_triplepre_b8,WR,Map,record,map_record,,-00:06.88,00:55.74,903788,,,
2019-02-27,02:11.17,twitch.tv/boshyt,jump_triplepre_b8,WR,Map,record,map_record,,-00:11.69,00:11.69,903788,,,
2019-11-11,00:03.56,chokuto,jump_triplepre_b8,WR,Bonus 1,record,zone_record,,-00:00.04,00:00.28,1100991,76561198046601398,[U:1:86335670],
2019-11-11,00:05.26,chokuto,jump_triplepre_b8,WR,Bonus 2,record,zone_record,,-00:00.10,00:01.02,1101001,76561198046601398,[U:1:86335670],
2021-12-04,02:07.66,tomato tom,jump_triplepre_b8,WR,Map,record,map_record,,-00:03.51,00:19.99,1786712,76561198120374593,[U:1:160108865],
2021-12-14,00:03.51,speedyll,jump_triplepre_b8,WR,Bonus 1,record,zone_record,,-00:00.33,00:00.33,1795306,76561198207307879,[U:1:247042151],
2021-12-14,00:03.49,speedyll,jump_triplepre_b8,WR,Bonus 1,record,zone_record,,-00:00.01,00:00.01,1795306,76561198207307879,[U:1:247042151],
2021-12-14,00:03.34,speedyll,jump_triplepre_b8,WR,Bonus 1,record,zone_record,,-00:00.15,00:00.15,1795306,76561198207307879,[U:1:247042151],
2023-01-07,00:03.87,Aimyon,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.28,00:00.28,2171997,76561198066589108,[U:1:106323380],
2023-01-07,00:05.16,Aimyon,jump_triplepre_b8,WR,Bonus 2,record,zone_record,,-00:00.25,00:00.25,2171997,76561198066589108,[U:1:106323380],
2024-04-26,00:03.25,nibs,jump_triplepre_b8,WR,Bonus 1,record,zone_record,,-00:00.09,00:00.12,2833087,76561198035282173,[U:1:75016445],
2024-06-16,00:03.73,garf,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.13,00:00.18,2906887,76561199243400809,[U:1:1283135081],
2024-06-16,00:05.13,garf,jump_triplepre_b8,WR,Bonus 2,record,zone_record,,-00:00.03,00:00.24,2906887,76561199243400809,[U:1:1283135081],
2024-06-16,00:05.04,garf,jump_triplepre_b8,WR,Bonus 2,record,zone_record,,-00:00.09,00:00.09,2906887,76561199243400809,[U:1:1283135081],
2024-06-25,00:03.69,makly,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.04,00:00.12,2920490,76561197976761681,[U:1:16495953],
2024-07-20,00:03.66,garf,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.03,00:00.07,2957087,76561199243400809,[U:1:1283135081],
2024-07-20,00:03.61,garf,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.04,00:00.04,2957087,76561199243400809,[U:1:1283135081],
2024-07-20,00:03.55,garf,jump_triplepre_b8,WR,Bonus 3,record,zone_record,,-00:00.06,00:00.06,2957087,76561199243400809,[U:1:1283135081],
2025-10-07,00:03.15,nikita@gosuslugi,jump_triplepre_b8,WR,Bonus 1,record,zone_record,,-00:00.08,00:00.08,3524778,,,
